what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1416827271943
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1416827272541
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1416827272547
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1416827272555
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1416827272577
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1416827272612
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1416827272614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827272771
error,log,,,"Provisioning exception",1416827280518
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1416827280875
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1416827286796
error,log,,,"Provisioning exception",1416827290334
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1416827323763
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1416827323769
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1416827324413
error,log,,,"Provisioning exception",1416827326665
error,log,,,"Some sites could not be found.  See the error log for more detail.",1416827331498
error,log,,,"Unable to read repository at http://update.rockstarapps.com/.",1416827373707
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1416827388012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1416827396977
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1416827454528
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1416827459518
error,log,,,"Operation details",1416827464096
error,log,,,"Operation details",1416827464105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827471236
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1416827471257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827474952
started,bundle,com.spket.js.xpc,1.6.6,"com.spket.js.xpc",1416827476295
started,bundle,com.spket.ui,1.6.23,"com.spket.ui",1416827476301
started,bundle,com.spket.as.core,1.6.17,"com.spket.as.core",1416827478670
started,bundle,com.spket.js,1.6.23,"com.spket.js",1416827478679
started,bundle,com.spket.core,1.6.18,"com.spket.core",1416827478751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827563890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1416827563910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827565631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827571008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827573022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827704108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1416827704131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827729018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827729066
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1416827729134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827732277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827732872
error,log,,,"Unhandled event loop exception",1416827732925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827732973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827734808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827741909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827744955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827745461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827747710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827761055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827765650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827767629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827768885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827768945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827771497
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416827771630
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1416827771878
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1416827772070
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1416827772072
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1416827772073
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1416827772074
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1416827772075
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1416827772076
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1416827772077
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1416827772078
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1416827772079
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1416827772081
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1416827772082
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1416827772083
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1416827772085
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1416827772086
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1416827772087
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1416827772088
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1416827783149
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1416827783150
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1416827783151
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1416827783151
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1416827783151
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1416827783151
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1416827783152
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1416827783152
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1416827783153
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1416827783153
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1416827783153
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1416827783160
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1416827783160
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1416827783160
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1416827783161
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1416827783161
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1416827783161
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1416827783162
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1416827783162
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1416827783163
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1416827783163
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1416827783164
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1416827783164
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1416827783165
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1416827783165
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1416827783165
